,Index Name,INDEX_NAME,HistoricalDate,OPEN,HIGH,LOW,CLOSE
4156,Nifty 50,Nifty 50,08 Aug 2006,3151.55,3216.75,3151.55,3212.40
4157,Nifty 50,Nifty 50,07 Aug 2006,3176.7,3178.5,3142.55,3151.10
4158,Nifty 50,Nifty 50,04 Aug 2006,3189.7,3228.15,3161.8,3176.70
4159,Nifty 50,Nifty 50,03 Aug 2006,3182.55,3234.25,3175.15,3190.00
4160,Nifty 50,Nifty 50,02 Aug 2006,3129.45,3187.85,3127.9,3182.10
4161,Nifty 50,Nifty 50,01 Aug 2006,3128.2,3154.7,3113.6,3147.80
4162,Nifty 50,Nifty 50,31 Jul 2006,3131.35,3179.7,3110.6,3143.20
4163,Nifty 50,Nifty 50,28 Jul 2006,3158,3168.5,3109.45,3130.80
4164,Nifty 50,Nifty 50,27 Jul 2006,3109.85,3167.1,3109.85,3156.10
4165,Nifty 50,Nifty 50,26 Jul 2006,3040.45,3121.4,3022.7,3110.10
4166,Nifty 50,Nifty 50,25 Jul 2006,2989.5,3046.95,2987.15,3040.50
4167,Nifty 50,Nifty 50,24 Jul 2006,2944.9,2996.65,2878.25,2985.80
4168,Nifty 50,Nifty 50,21 Jul 2006,3025.1,3029.1,2930.15,2945.00
4169,Nifty 50,Nifty 50,20 Jul 2006,2943.65,3041.25,2943.65,3023.00
4170,Nifty 50,Nifty 50,19 Jul 2006,2995.85,3045.35,2919.95,2932.70
4171,Nifty 50,Nifty 50,18 Jul 2006,3007.15,3038.25,2967.95,2993.60
4172,Nifty 50,Nifty 50,17 Jul 2006,3123.65,3125.1,2999.35,3007.50
4173,Nifty 50,Nifty 50,14 Jul 2006,3166.25,3166.25,3089.55,3123.30
4174,Nifty 50,Nifty 50,13 Jul 2006,3196.3,3208.85,3148.95,3169.30
4175,Nifty 50,Nifty 50,12 Jul 2006,3124.95,3201.35,3078.25,3195.90
4176,Nifty 50,Nifty 50,11 Jul 2006,3145.3,3146,3100.4,3116.10
4177,Nifty 50,Nifty 50,10 Jul 2006,3077.1,3147.7,3064.1,3142.00
4178,Nifty 50,Nifty 50,07 Jul 2006,3157.95,3193.1,3056.3,3075.80
4179,Nifty 50,Nifty 50,06 Jul 2006,3197.5,3197.5,3138.4,3156.40
4180,Nifty 50,Nifty 50,05 Jul 2006,3136.95,3201.2,3121.8,3197.10
4181,Nifty 50,Nifty 50,04 Jul 2006,3151.05,3177.4,3130.3,3138.60
4182,Nifty 50,Nifty 50,03 Jul 2006,3128.75,3160.35,3114.85,3150.90
4183,Nifty 50,Nifty 50,30 Jun 2006,2993.5,3134.15,2993.5,3128.20
4184,Nifty 50,Nifty 50,29 Jun 2006,2982.9,3049.25,2982.9,2997.90
4185,Nifty 50,Nifty 50,28 Jun 2006,2982.2,3003.65,2909.6,2981.10
4186,Nifty 50,Nifty 50,27 Jun 2006,2943.6,3004.15,2899.25,2982.40
4187,Nifty 50,Nifty 50,26 Jun 2006,3051.8,3059.85,2928,2943.20
4188,Nifty 50,Nifty 50,25 Jun 2006,3043.15,3083,3035.95,3050.30
4189,Nifty 50,Nifty 50,23 Jun 2006,2993.55,3063.2,2920.2,3042.70
4190,Nifty 50,Nifty 50,22 Jun 2006,2923.75,3017.65,2923.75,2994.70
4191,Nifty 50,Nifty 50,21 Jun 2006,2861.4,2930.8,2836.4,2923.40
4192,Nifty 50,Nifty 50,20 Jun 2006,2919,2919,2837.45,2861.30
4193,Nifty 50,Nifty 50,19 Jun 2006,2892,2932.9,2846.5,2916.90
4194,Nifty 50,Nifty 50,16 Jun 2006,2799.85,2960.15,2799.85,2890.30
4195,Nifty 50,Nifty 50,15 Jun 2006,2634.1,2814.15,2634.1,2798.80
4196,Nifty 50,Nifty 50,14 Jun 2006,2665.05,2767.75,2595.65,2632.80
4197,Nifty 50,Nifty 50,13 Jun 2006,2773.6,2773.6,2638.1,2663.30
4198,Nifty 50,Nifty 50,12 Jun 2006,2867.65,2877.8,2761.85,2776.80
4199,Nifty 50,Nifty 50,09 Jun 2006,2721.2,2875.75,2707.85,2866.30
4200,Nifty 50,Nifty 50,08 Jun 2006,2856.9,2859.4,2683.2,2724.30
4201,Nifty 50,Nifty 50,07 Jun 2006,2935.25,2956.9,2819.45,2860.40
4202,Nifty 50,Nifty 50,06 Jun 2006,3015.05,3015.05,2910.3,2937.30
4203,Nifty 50,Nifty 50,05 Jun 2006,3092.6,3125.4,3006.4,3016.60
4204,Nifty 50,Nifty 50,02 Jun 2006,2961.5,3099.35,2940.2,3091.30
4205,Nifty 50,Nifty 50,01 Jun 2006,3072.55,3130,2936.6,2962.20
4206,Nifty 50,Nifty 50,31 May 2006,3181.95,3181.95,2972.9,3071.00
4207,Nifty 50,Nifty 50,30 May 2006,3215.5,3252.1,3167.05,3185.30
4208,Nifty 50,Nifty 50,29 May 2006,3207.25,3255.25,3193.15,3214.90
4209,Nifty 50,Nifty 50,26 May 2006,3177.7,3277.95,3177.7,3209.60
4210,Nifty 50,Nifty 50,25 May 2006,3114.7,3198.35,3012.95,3177.70
4211,Nifty 50,Nifty 50,24 May 2006,3203.5,3249.75,3091.6,3115.50
4212,Nifty 50,Nifty 50,23 May 2006,3068.6,3221.05,2997.35,3199.30
4213,Nifty 50,Nifty 50,22 May 2006,3254.3,3313.9,2896.4,3081.30
4214,Nifty 50,Nifty 50,19 May 2006,3391.85,3493.05,3205.25,3246.90
4215,Nifty 50,Nifty 50,18 May 2006,3636.45,3636.45,3365.9,3388.90
4216,Nifty 50,Nifty 50,17 May 2006,3525.05,3641.85,3525.05,3635.10
4217,Nifty 50,Nifty 50,16 May 2006,3502.95,3543.5,3382.4,3523.30
4218,Nifty 50,Nifty 50,15 May 2006,3651,3653,3482.85,3502.90
4219,Nifty 50,Nifty 50,12 May 2006,3704.15,3704.15,3633.85,3650.00
4220,Nifty 50,Nifty 50,11 May 2006,3755.8,3774.15,3687.9,3701.00
4221,Nifty 50,Nifty 50,10 May 2006,3720.75,3758.05,3717.25,3754.20
4222,Nifty 50,Nifty 50,09 May 2006,3694.65,3725.4,3655.65,3720.50
4223,Nifty 50,Nifty 50,08 May 2006,3668.65,3708.55,3668.65,3693.10
4224,Nifty 50,Nifty 50,05 May 2006,3649.45,3676.55,3639.55,3663.90
4225,Nifty 50,Nifty 50,04 May 2006,3630.65,3674.5,3621.55,3648.40
4226,Nifty 50,Nifty 50,03 May 2006,3604.4,3640.8,3581.4,3634.20
4227,Nifty 50,Nifty 50,02 May 2006,3557.55,3622.05,3556.9,3605.40
4228,Nifty 50,Nifty 50,29 Apr 2006,3508.35,3565.75,3508.35,3557.60
4229,Nifty 50,Nifty 50,28 Apr 2006,3507.45,3517.65,3342.85,3508.30
4230,Nifty 50,Nifty 50,27 Apr 2006,3554.7,3598.95,3492.75,3508.10
4231,Nifty 50,Nifty 50,26 Apr 2006,3462.65,3562.3,3454.1,3555.70
4232,Nifty 50,Nifty 50,25 Apr 2006,3548.8,3552.65,3433.55,3462.60
4233,Nifty 50,Nifty 50,24 Apr 2006,3572.8,3585.35,3536.3,3548.90
4234,Nifty 50,Nifty 50,21 Apr 2006,3576.75,3592.75,3517.1,3573.00
4235,Nifty 50,Nifty 50,20 Apr 2006,3539.8,3578.35,3527.25,3573.50
4236,Nifty 50,Nifty 50,19 Apr 2006,3523.65,3570.5,3502.75,3535.80
4237,Nifty 50,Nifty 50,18 Apr 2006,3429,3521.95,3429,3518.10
4238,Nifty 50,Nifty 50,17 Apr 2006,3342.15,3433.65,3342.15,3425.10
4239,Nifty 50,Nifty 50,13 Apr 2006,3380.4,3391.05,3290.35,3345.50
4240,Nifty 50,Nifty 50,12 Apr 2006,3479.1,3484.65,3366.75,3380.00
4241,Nifty 50,Nifty 50,10 Apr 2006,3455,3489.05,3430.4,3478.40
4242,Nifty 50,Nifty 50,07 Apr 2006,3525.6,3555.5,3445.9,3454.80
4243,Nifty 50,Nifty 50,05 Apr 2006,3483.15,3513.95,3483.15,3510.90
4244,Nifty 50,Nifty 50,04 Apr 2006,3473.1,3508.25,3463.85,3483.10
4245,Nifty 50,Nifty 50,03 Apr 2006,3403.15,3478.25,3402.45,3473.30
4246,Nifty 50,Nifty 50,31 Mar 2006,3420.55,3425.45,3381.9,3402.50
4247,Nifty 50,Nifty 50,30 Mar 2006,3354.25,3433.85,3354.25,3418.90
4248,Nifty 50,Nifty 50,29 Mar 2006,3324.85,3359.8,3324.8,3354.20
4249,Nifty 50,Nifty 50,28 Mar 2006,3321.45,3344.5,3311.85,3325.00
4250,Nifty 50,Nifty 50,27 Mar 2006,3283.4,3327.05,3280.8,3321.60
4251,Nifty 50,Nifty 50,24 Mar 2006,3247.15,3286.2,3242.6,3279.80
4252,Nifty 50,Nifty 50,23 Mar 2006,3240.85,3265.6,3225.2,3247.10
4253,Nifty 50,Nifty 50,22 Mar 2006,3263.35,3267.95,3221.95,3240.10
4254,Nifty 50,Nifty 50,21 Mar 2006,3264.65,3292.15,3247.25,3262.30
4255,Nifty 50,Nifty 50,20 Mar 2006,3234.2,3268.25,3234.2,3265.60
4256,Nifty 50,Nifty 50,17 Mar 2006,3226.9,3258.3,3226.9,3234.00
4257,Nifty 50,Nifty 50,16 Mar 2006,3197.3,3230.4,3196.95,3226.60
4258,Nifty 50,Nifty 50,14 Mar 2006,3197.2,3223.45,3184.05,3195.30
4259,Nifty 50,Nifty 50,13 Mar 2006,3184.1,3221.3,3174.05,3202.60
4260,Nifty 50,Nifty 50,10 Mar 2006,3129.05,3189.35,3128.6,3183.90
4261,Nifty 50,Nifty 50,09 Mar 2006,3116.75,3132.65,3069.85,3129.10
4262,Nifty 50,Nifty 50,08 Mar 2006,3183.45,3187.5,3107.9,3116.70
4263,Nifty 50,Nifty 50,07 Mar 2006,3190.45,3192.95,3166.75,3182.80
4264,Nifty 50,Nifty 50,06 Mar 2006,3147.25,3194,3147.2,3190.40
4265,Nifty 50,Nifty 50,03 Mar 2006,3151.3,3167.2,3132.6,3147.30
4266,Nifty 50,Nifty 50,02 Mar 2006,3124.25,3170.35,3124.25,3150.70
4267,Nifty 50,Nifty 50,01 Mar 2006,3074.6,3127.25,3064,3123.10
4268,Nifty 50,Nifty 50,28 Feb 2006,3067.9,3090.3,3031.8,3074.70
4269,Nifty 50,Nifty 50,27 Feb 2006,3050.3,3070.35,3050.3,3067.40
4270,Nifty 50,Nifty 50,24 Feb 2006,3061.7,3072,3041.6,3050.00
4271,Nifty 50,Nifty 50,23 Feb 2006,3050.85,3078.4,3050.85,3062.10
4272,Nifty 50,Nifty 50,22 Feb 2006,3035.65,3055.65,3032.5,3050.80
4273,Nifty 50,Nifty 50,21 Feb 2006,3008.55,3042.05,3008.55,3035.50
4274,Nifty 50,Nifty 50,20 Feb 2006,2982.35,3010.65,2955.85,3005.80
4275,Nifty 50,Nifty 50,17 Feb 2006,3021.65,3038.8,2976.7,2981.50
4276,Nifty 50,Nifty 50,16 Feb 2006,3023.1,3036.65,3013.7,3021.60
4277,Nifty 50,Nifty 50,15 Feb 2006,3001.4,3048.8,2995.3,3022.20
4278,Nifty 50,Nifty 50,14 Feb 2006,3040.25,3051.7,3009.9,3017.50
4279,Nifty 50,Nifty 50,13 Feb 2006,3026.15,3042.75,3018.5,3041.10
4280,Nifty 50,Nifty 50,10 Feb 2006,3009.15,3031.75,3009.1,3027.50
4281,Nifty 50,Nifty 50,08 Feb 2006,3018.2,3021.25,2984.9,3008.90
4282,Nifty 50,Nifty 50,07 Feb 2006,3001.15,3025.1,2991.25,3020.10
4283,Nifty 50,Nifty 50,06 Feb 2006,2940.95,3009.45,2928.1,3000.40
4284,Nifty 50,Nifty 50,03 Feb 2006,2968.1,2973.9,2931.85,2940.60
4285,Nifty 50,Nifty 50,02 Feb 2006,2972.2,2997.25,2957.55,2967.40
4286,Nifty 50,Nifty 50,01 Feb 2006,3001.3,3011.05,2960.9,2971.50
4287,Nifty 50,Nifty 50,31 Jan 2006,2968.95,3005.1,2968.85,3001.10
4288,Nifty 50,Nifty 50,30 Jan 2006,2983.3,3002.2,2963.65,2974.50
4289,Nifty 50,Nifty 50,27 Jan 2006,2941.9,2989.7,2941.9,2982.70
4290,Nifty 50,Nifty 50,25 Jan 2006,2908.75,2949.1,2871.25,2940.30
4291,Nifty 50,Nifty 50,24 Jan 2006,2886.35,2914.25,2885.75,2908.00
4292,Nifty 50,Nifty 50,23 Jan 2006,2900.3,2900.3,2870.95,2884.00
4293,Nifty 50,Nifty 50,20 Jan 2006,2870.8,2912.8,2870.8,2900.90
4294,Nifty 50,Nifty 50,19 Jan 2006,2811.1,2875.95,2811.1,2870.80
4295,Nifty 50,Nifty 50,18 Jan 2006,2809.9,2840.1,2783.85,2809.20
4296,Nifty 50,Nifty 50,17 Jan 2006,2833.8,2861.25,2820.65,2829.10
4297,Nifty 50,Nifty 50,16 Jan 2006,2851.35,2855.7,2824.05,2833.10
4298,Nifty 50,Nifty 50,13 Jan 2006,2851.4,2878.35,2846.7,2850.50
4299,Nifty 50,Nifty 50,12 Jan 2006,2869.35,2869.35,2824,2850.70
4300,Nifty 50,Nifty 50,10 Jan 2006,2910.15,2913.05,2865.6,2870.80
4301,Nifty 50,Nifty 50,09 Jan 2006,2913.35,2927.25,2898.25,2910.10
4302,Nifty 50,Nifty 50,06 Jan 2006,2899.85,2921.7,2877.25,2914.00
4303,Nifty 50,Nifty 50,05 Jan 2006,2904.45,2916.2,2884.8,2899.80
4304,Nifty 50,Nifty 50,04 Jan 2006,2883,2909.35,2883,2904.40
4305,Nifty 50,Nifty 50,03 Jan 2006,2835.95,2887.2,2832.05,2883.30
4306,Nifty 50,Nifty 50,02 Jan 2006,2836.8,2849.45,2825.4,2835.90
4307,Nifty 50,Nifty 50,30 Dec 2005,2823.95,2845.55,2812.75,2836.50
4308,Nifty 50,Nifty 50,29 Dec 2005,2792.75,2829.4,2792.75,2821.90
4309,Nifty 50,Nifty 50,28 Dec 2005,2806.8,2824.3,2780,2794.00
4310,Nifty 50,Nifty 50,27 Dec 2005,2746.25,2812.6,2725.7,2805.90
4311,Nifty 50,Nifty 50,26 Dec 2005,2804.3,2804.3,2741.8,2749.60
4312,Nifty 50,Nifty 50,23 Dec 2005,2835.7,2857,2799.7,2804.80
4313,Nifty 50,Nifty 50,22 Dec 2005,2826.7,2846.65,2818.65,2835.20
4314,Nifty 50,Nifty 50,21 Dec 2005,2826.45,2847.3,2799.45,2822.90
4315,Nifty 50,Nifty 50,20 Dec 2005,2843.15,2853.1,2815.2,2826.20
4316,Nifty 50,Nifty 50,19 Dec 2005,2808.35,2846,2803.45,2842.60
4317,Nifty 50,Nifty 50,16 Dec 2005,2778.65,2814.9,2766.5,2810.10
4318,Nifty 50,Nifty 50,15 Dec 2005,2805.2,2821.5,2763.35,2778.50
4319,Nifty 50,Nifty 50,14 Dec 2005,2812.8,2825.65,2788.3,2804.50
4320,Nifty 50,Nifty 50,13 Dec 2005,2776.8,2815.3,2764.65,2812.30
4321,Nifty 50,Nifty 50,12 Dec 2005,2756.4,2789.35,2756.4,2776.20
4322,Nifty 50,Nifty 50,09 Dec 2005,2706.75,2761.1,2698,2756.40
4323,Nifty 50,Nifty 50,08 Dec 2005,2694.95,2711.6,2673.5,2706.70
4324,Nifty 50,Nifty 50,07 Dec 2005,2662.3,2697.1,2662.3,2693.00
4325,Nifty 50,Nifty 50,06 Dec 2005,2661.4,2694.4,2647.35,2662.30
4326,Nifty 50,Nifty 50,05 Dec 2005,2697.6,2710.65,2654.35,2660.50
4327,Nifty 50,Nifty 50,02 Dec 2005,2699.55,2730.7,2691.5,2697.90
4328,Nifty 50,Nifty 50,01 Dec 2005,2651.6,2705,2641.95,2698.90
4329,Nifty 50,Nifty 50,30 Nov 2005,2698.1,2727.05,2647.1,2652.20
4330,Nifty 50,Nifty 50,29 Nov 2005,2712.35,2713.9,2679.9,2698.30
4331,Nifty 50,Nifty 50,28 Nov 2005,2683.6,2717.15,2682.65,2712.00
4332,Nifty 50,Nifty 50,26 Nov 2005,2664.85,2686.5,2664.7,2683.40
4333,Nifty 50,Nifty 50,25 Nov 2005,2635.35,2668.9,2633.75,2664.30
4334,Nifty 50,Nifty 50,24 Nov 2005,2608.9,2643.7,2608.7,2635.00
4335,Nifty 50,Nifty 50,23 Nov 2005,2572.85,2613.4,2563.1,2608.60
4336,Nifty 50,Nifty 50,22 Nov 2005,2603.25,2614,2567.05,2572.80
4337,Nifty 50,Nifty 50,21 Nov 2005,2620.1,2626.4,2591.75,2602.50
4338,Nifty 50,Nifty 50,18 Nov 2005,2604,2632.35,2595.15,2620.00
4339,Nifty 50,Nifty 50,17 Nov 2005,2558.45,2608.85,2558.45,2603.90
4340,Nifty 50,Nifty 50,16 Nov 2005,2559.45,2585.95,2559.45,2582.70
4341,Nifty 50,Nifty 50,14 Nov 2005,2548.55,2576.95,2534.4,2558.70
4342,Nifty 50,Nifty 50,11 Nov 2005,2500.85,2551.4,2500.85,2548.60
4343,Nifty 50,Nifty 50,10 Nov 2005,2489.1,2504.75,2480.85,2500.70
4344,Nifty 50,Nifty 50,09 Nov 2005,2493.1,2519.4,2475.7,2489.10
4345,Nifty 50,Nifty 50,08 Nov 2005,2463.65,2502.9,2460,2492.60
4346,Nifty 50,Nifty 50,07 Nov 2005,2419.25,2464.65,2411.6,2461.60
4347,Nifty 50,Nifty 50,02 Nov 2005,2386.45,2423.8,2367.75,2419.00
4348,Nifty 50,Nifty 50,01 Nov 2005,2366.8,2410.15,2366.8,2386.70
4349,Nifty 50,Nifty 50,31 Oct 2005,2314.85,2373.4,2314.2,2370.90
4350,Nifty 50,Nifty 50,28 Oct 2005,2352.65,2355.15,2307.45,2316.00
4351,Nifty 50,Nifty 50,27 Oct 2005,2408.95,2416.45,2338.6,2352.90
4352,Nifty 50,Nifty 50,26 Oct 2005,2418.45,2434,2401.1,2408.50
4353,Nifty 50,Nifty 50,25 Oct 2005,2394.95,2444.6,2390.85,2418.20
4354,Nifty 50,Nifty 50,24 Oct 2005,2444.2,2460,2388.4,2394.80
4355,Nifty 50,Nifty 50,21 Oct 2005,2397.85,2447.85,2384.05,2443.70
4356,Nifty 50,Nifty 50,20 Oct 2005,2421.4,2463.85,2363.55,2395.40
4357,Nifty 50,Nifty 50,19 Oct 2005,2467.8,2467.85,2394.95,2412.40
4358,Nifty 50,Nifty 50,18 Oct 2005,2485.25,2517.7,2452.5,2468.20
4359,Nifty 50,Nifty 50,17 Oct 2005,2488.4,2498.6,2459.5,2485.10
4360,Nifty 50,Nifty 50,14 Oct 2005,2537.7,2548,2478,2484.40
4361,Nifty 50,Nifty 50,13 Oct 2005,2584.4,2589.35,2529.05,2537.30
4362,Nifty 50,Nifty 50,11 Oct 2005,2569.15,2592,2533.7,2589.50
4363,Nifty 50,Nifty 50,10 Oct 2005,2577.1,2595.15,2561,2566.80
4364,Nifty 50,Nifty 50,07 Oct 2005,2577.2,2603.25,2547.55,2574.00
4365,Nifty 50,Nifty 50,06 Oct 2005,2643.8,2643.8,2571.3,2579.10
4366,Nifty 50,Nifty 50,05 Oct 2005,2663.7,2669.2,2636.6,2644.40
4367,Nifty 50,Nifty 50,04 Oct 2005,2630,2667.05,2629.6,2663.30
4368,Nifty 50,Nifty 50,03 Oct 2005,2601,2635,2597.2,2630.00
4369,Nifty 50,Nifty 50,30 Sep 2005,2607.9,2623.05,2567.75,2601.40
4370,Nifty 50,Nifty 50,29 Sep 2005,2598.6,2633.9,2589.45,2611.20
4371,Nifty 50,Nifty 50,28 Sep 2005,2574.45,2602.95,2559.85,2598.00
4372,Nifty 50,Nifty 50,27 Sep 2005,2558.5,2592.5,2549.85,2574.80
4373,Nifty 50,Nifty 50,26 Sep 2005,2477.85,2560.85,2477.85,2557.30
4374,Nifty 50,Nifty 50,23 Sep 2005,2480.5,2507.9,2453.05,2477.70
4375,Nifty 50,Nifty 50,22 Sep 2005,2567.85,2580.4,2465.85,2476.50
4376,Nifty 50,Nifty 50,21 Sep 2005,2576.7,2585.6,2504.9,2567.30
4377,Nifty 50,Nifty 50,20 Sep 2005,2567.2,2582.8,2546.6,2578.00
4378,Nifty 50,Nifty 50,19 Sep 2005,2555.45,2579.7,2550.45,2567.10
4379,Nifty 50,Nifty 50,16 Sep 2005,2524.9,2555.1,2519.05,2552.30
4380,Nifty 50,Nifty 50,15 Sep 2005,2492.85,2527.5,2492.75,2523.90
4381,Nifty 50,Nifty 50,14 Sep 2005,2500.4,2514.75,2476,2492.40
4382,Nifty 50,Nifty 50,13 Sep 2005,2484,2503,2477.1,2500.30
4383,Nifty 50,Nifty 50,12 Sep 2005,2455.85,2486.35,2455.85,2484.10
4384,Nifty 50,Nifty 50,09 Sep 2005,2448.8,2462.8,2441.9,2455.40
4385,Nifty 50,Nifty 50,08 Sep 2005,2429,2456.9,2429,2454.40
4386,Nifty 50,Nifty 50,06 Sep 2005,2422.4,2436.25,2417,2428.60
4387,Nifty 50,Nifty 50,05 Sep 2005,2417.1,2439.55,2414.95,2422.90
4388,Nifty 50,Nifty 50,02 Sep 2005,2406.45,2422.1,2396.1,2415.80
4389,Nifty 50,Nifty 50,01 Sep 2005,2384.7,2412.35,2382.9,2405.70
4390,Nifty 50,Nifty 50,31 Aug 2005,2369.05,2387,2355,2384.60
4391,Nifty 50,Nifty 50,30 Aug 2005,2337.8,2373.8,2337.75,2367.70
4392,Nifty 50,Nifty 50,29 Aug 2005,2359.2,2365.85,2312.6,2337.60
4393,Nifty 50,Nifty 50,26 Aug 2005,2354.6,2368.05,2340.2,2357.00
4394,Nifty 50,Nifty 50,25 Aug 2005,2323.1,2359.2,2320.7,2354.50
4395,Nifty 50,Nifty 50,24 Aug 2005,2326.1,2334.9,2300.45,2322.50
4396,Nifty 50,Nifty 50,23 Aug 2005,2369.55,2380.5,2320.35,2326.10
4397,Nifty 50,Nifty 50,22 Aug 2005,2383.45,2403.45,2355.75,2367.80
4398,Nifty 50,Nifty 50,19 Aug 2005,2400.8,2409.35,2378.45,2383.40
4399,Nifty 50,Nifty 50,18 Aug 2005,2404.65,2426.65,2380.7,2388.40
4400,Nifty 50,Nifty 50,17 Aug 2005,2369.8,2406.25,2357.5,2403.10
4401,Nifty 50,Nifty 50,16 Aug 2005,2361.65,2379.4,2356.85,2369.80
4402,Nifty 50,Nifty 50,12 Aug 2005,2381.05,2390.45,2356.9,2361.50
4403,Nifty 50,Nifty 50,11 Aug 2005,2358.9,2387.3,2355.5,2380.90
4404,Nifty 50,Nifty 50,10 Aug 2005,2322.3,2364.8,2322.05,2360.10
4405,Nifty 50,Nifty 50,09 Aug 2005,2324.75,2342.2,2303.1,2318.70
4406,Nifty 50,Nifty 50,08 Aug 2005,2361.95,2386.95,2320.05,2324.40
4407,Nifty 50,Nifty 50,05 Aug 2005,2367.35,2377.1,2355.95,2361.20
4408,Nifty 50,Nifty 50,04 Aug 2005,2357.75,2377.35,2352.05,2367.80
4409,Nifty 50,Nifty 50,03 Aug 2005,2359.1,2377,2345.2,2357.00
4410,Nifty 50,Nifty 50,02 Aug 2005,2321.9,2357.15,2319.75,2353.60
4411,Nifty 50,Nifty 50,01 Aug 2005,2312.05,2329.9,2294.25,2318.00
4412,Nifty 50,Nifty 50,29 Jul 2005,2318.05,2332.55,2280.85,2312.30
4413,Nifty 50,Nifty 50,27 Jul 2005,2304.25,2324,2292.85,2319.10
4414,Nifty 50,Nifty 50,26 Jul 2005,2289.25,2307.1,2279.8,2303.10
4415,Nifty 50,Nifty 50,25 Jul 2005,2266.65,2293.95,2266.65,2291.70
4416,Nifty 50,Nifty 50,22 Jul 2005,2231,2268.55,2223.15,2265.60
4417,Nifty 50,Nifty 50,21 Jul 2005,2240.95,2251.85,2221.2,2230.50
4418,Nifty 50,Nifty 50,20 Jul 2005,2236.9,2252,2236.9,2241.90
4419,Nifty 50,Nifty 50,19 Jul 2005,2234.25,2246.7,2227.2,2237.30
4420,Nifty 50,Nifty 50,18 Jul 2005,2212.95,2248.7,2212.95,2234.00
4421,Nifty 50,Nifty 50,15 Jul 2005,2185.1,2216.5,2181.85,2212.50
4422,Nifty 50,Nifty 50,14 Jul 2005,2204.4,2212.55,2178.6,2185.10
4423,Nifty 50,Nifty 50,13 Jul 2005,2221.45,2234.15,2200.05,2204.00
4424,Nifty 50,Nifty 50,12 Jul 2005,2219.1,2233.2,2191.7,2220.80
4425,Nifty 50,Nifty 50,11 Jul 2005,2195.55,2224.65,2195.55,2218.80
4426,Nifty 50,Nifty 50,08 Jul 2005,2183.55,2210.7,2179.05,2196.20
4427,Nifty 50,Nifty 50,07 Jul 2005,2228.3,2235.8,2171.25,2179.40
4428,Nifty 50,Nifty 50,06 Jul 2005,2211.35,2232.65,2211.3,2228.20
4429,Nifty 50,Nifty 50,05 Jul 2005,2231.2,2238.6,2205.1,2210.70
4430,Nifty 50,Nifty 50,04 Jul 2005,2212.05,2232.2,2211.4,2230.60
4431,Nifty 50,Nifty 50,01 Jul 2005,2220.45,2220.55,2198.9,2211.90
4432,Nifty 50,Nifty 50,30 Jun 2005,2191.55,2226.15,2189.45,2220.60
4433,Nifty 50,Nifty 50,29 Jun 2005,2170.2,2194.25,2162,2191.60
4434,Nifty 50,Nifty 50,28 Jun 2005,2199.8,2206.8,2165.9,2169.80
4435,Nifty 50,Nifty 50,27 Jun 2005,2194.35,2219.65,2188.15,2199.80
4436,Nifty 50,Nifty 50,24 Jun 2005,2184,2204.45,2162.95,2194.30
4437,Nifty 50,Nifty 50,23 Jun 2005,2187.35,2192.1,2174.05,2183.80
4438,Nifty 50,Nifty 50,22 Jun 2005,2167.8,2196.45,2167.35,2187.30
4439,Nifty 50,Nifty 50,21 Jun 2005,2144.75,2173.25,2140.15,2170.00
4440,Nifty 50,Nifty 50,20 Jun 2005,2130.8,2150.25,2124.65,2144.30
4441,Nifty 50,Nifty 50,17 Jun 2005,2123.6,2131.75,2103.9,2123.40
4442,Nifty 50,Nifty 50,16 Jun 2005,2128.3,2135.1,2114.55,2123.70
4443,Nifty 50,Nifty 50,15 Jun 2005,2110.5,2131.95,2110.35,2128.60
4444,Nifty 50,Nifty 50,14 Jun 2005,2103.65,2113.85,2098.7,2112.30
4445,Nifty 50,Nifty 50,13 Jun 2005,2090.7,2106.65,2081.7,2102.70
4446,Nifty 50,Nifty 50,10 Jun 2005,2103.45,2133.1,2086.3,2090.60
4447,Nifty 50,Nifty 50,09 Jun 2005,2112.25,2118.65,2097.55,2103.20
4448,Nifty 50,Nifty 50,08 Jun 2005,2094.7,2115.25,2094.05,2112.40
4449,Nifty 50,Nifty 50,07 Jun 2005,2091.95,2102.85,2084.35,2098.10
4450,Nifty 50,Nifty 50,06 Jun 2005,2092,2109.1,2087.4,2092.80
4451,Nifty 50,Nifty 50,04 Jun 2005,2094.1,2098.1,2087,2092.30
4452,Nifty 50,Nifty 50,03 Jun 2005,2064.1,2097.25,2061.35,2094.20
4453,Nifty 50,Nifty 50,02 Jun 2005,2087.85,2093.45,2062.55,2064.60
4454,Nifty 50,Nifty 50,01 Jun 2005,2087.8,2097.6,2081.2,2087.50
4455,Nifty 50,Nifty 50,31 May 2005,2072.5,2091.75,2066.55,2087.50
4456,Nifty 50,Nifty 50,30 May 2005,2076.55,2086.85,2064.85,2072.40
4457,Nifty 50,Nifty 50,27 May 2005,2073.25,2099.35,2069.5,2076.40
4458,Nifty 50,Nifty 50,26 May 2005,2043.5,2078.65,2025.65,2074.70
4459,Nifty 50,Nifty 50,25 May 2005,2028.55,2047.45,2019,2043.80
4460,Nifty 50,Nifty 50,24 May 2005,2016,2031.9,2009.55,2028.60
4461,Nifty 50,Nifty 50,23 May 2005,1992.1,2019.35,1991.7,2013.90
4462,Nifty 50,Nifty 50,20 May 2005,1991.85,1998.2,1975.95,1992.40
